WS,fuel,fcrew,ccrew,depr,total
890.7627627627628,27350.3945900443,22473.744394435755,15829.07306059138,51936.149662329444,117589.36170740088
897.7687687687688,27322.30356600987,22410.994571183808,15785.484954726586,51769.11959654334,117287.9026884636
904.7747747747748,27295.12042863486,22348.659858519168,15742.16633393418,51604.16314178993,116990.10976287813
911.7807807807808,27268.81609056537,22286.735556849915,15699.114702715087,51441.22895017725,116695.89530030763
918.7867867867867,27243.362653893404,22225.217059224327,15656.32759634219,51280.26757477,116405.17488422993
925.7927927927927,27311.845447003972,22112.69741734368,15575.588755832674,51118.80215853331,116118.93377871363
932.7987987987988,27287.14389847035,22052.27072527474,15533.553063768944,50961.094132941296,115834.06182045533
939.8048048048048,27263.238246555513,21992.2343891706,15491.772618564395,50805.2436897649,115552.48894405541
946.810810810811,27240.10417648362,21932.584155334305,15450.245098583438,50651.20742737643,115274.14085777779
953.816816816817,27217.718333014098,21873.31584912201,15408.968210312023,50498.94348130367,114998.9458737518
960.8228228228227,27196.05827649073,21814.42537249937,15367.939687932314,50348.41145666118,114726.83479358359
967.8288288288287,27265.275619015098,21706.591007354316,15290.508446462632,50196.550713461125,114458.92578629317
974.8348348348349,27244.239979656362,21648.721936265854,15250.185664122719,50048.919568853205,114192.06714889815
981.8408408408409,27223.88681143456,21591.21680040806,15210.102713617616,49902.926169096034,113928.13249455627
988.8468468468469,27204.19642054571,21534.071798627374,15170.257458030828,49758.534791787024,113667.06046899094
995.8528528528528,27185.14985961932,21477.283195892796,15130.647785803774,49615.710915330936,113408.79175664682
1002.8588588588589,27166.72889497381,21420.84732140358,15091.271610359989,49474.421168468405,113153.26899520578
1009.8648648648649,27148.915975526128,21364.760566776215,15052.126869736061,49334.63328227794,112900.43669431633
1016.8708708708708,27131.694203260544,21309.01938430644,15013.211526219035,49196.31604451335,112650.24115829937
1023.876876876877,27201.468773988687,21206.796124749235,14939.749467693628,49055.54974900174,112403.56411543328
1030.882882882883,27184.741460893634,21151.994641955946,14901.486283040513,48919.753040239535,112157.97542612963
1037.888888888889,27168.573710837212,21097.526540449282,14863.444814444654,48785.35409169405,111914.89915742518
1044.8948948948948,27152.950569159584,21043.3885125393,14825.623137191418,48652.32504760422,111674.28726649453
1051.9009009009008,27137.857620334336,20989.577303604412,14788.019348820237,48520.63892660882,111436.09319936781
1058.906906906907,27123.280965557507,20936.08971071519,14750.631568803221,48390.26958704092,111200.27183211684
1065.912912912913,27109.20720140514,20882.922581310788,14713.457938229407,48261.191693831024,110966.77941477636
1072.9189189189187,27095.6233995024,20830.072811925496,14676.496619494419,48133.38068693579,110735.57351785811
1079.9249249249249,27082.517087147666,20777.53734696273,14639.745795995492,48006.812751209,110506.61298131489
1086.930930930931,27069.87573989094,20725.313157570803,14603.2036718317,47881.46373592487,110279.85630521832
1093.936936936937,27057.68872274095,20673.397320449007,14566.868471509324,47757.31334269698,110055.26785739625
1100.942942942943,27045.9443304923,20621.786896575428,14530.738439652323,47634.33876314234,109832.80842986239
1107.9489489489488,27116.02261673066,20526.933889382366,14462.501728473706,47507.53609735298,109612.99433193971
1114.954954954955,27104.641918754158,20476.160368444416,14426.955445245101,47386.65424676409,109394.41197920777
1121.960960960961,27093.684060961357,20425.68205604879,14391.607705472872,47266.89713936312,109177.87096184614
1128.966966966967,27083.139010272986,20375.496214098202,14356.456847688934,47148.245126818096,108963.33719887822
1135.9729729729731,27063.978773699473,20330.131965705237,14324.852334679537,47031.8143701229,108750.77744420715
1142.978978978979,27054.261452228657,20280.494695119378,14290.069504184352,46915.30111221093,108540.12676374332
1149.9849849849847,27044.927858659627,20231.14216184829,14255.478874901484,46799.83682441667,108331.38571982607
1156.990990990991,27035.969260068323,20182.071777902842,14221.078855518943,46685.40398850723,108124.52388199733
1163.996996996997,27027.377211821553,20133.28099143061,14186.867872274948,46571.985566531446,107919.51164205855
1171.003003003003,27019.1435466861,20084.767285934082,14152.844368716167,46459.56498371177,107716.32018504811
1178.009009009009,27011.260364404818,20036.528179513945,14119.006805459958,46348.1261120514,107514.92146143012
