WS,fuel,fcrew,ccrew,depr,total
1759.5075075075076,37406.65109725114,15224.14274971492,10623.320315697294,39121.136698020404,102375.25086068377
1766.5135135135133,37208.74113120263,15194.751603876039,10605.416836182596,38925.840384917436,101934.7499561787
1773.5195195195197,37013.29421830942,15165.57243061335,10587.620812103483,38732.67179673894,101499.15925776519
1780.5255255255256,36820.26480646305,15136.602531371058,10569.931174786618,38541.59631434205,101068.39482696277
1787.5315315315318,36629.608446548475,15107.839258266653,10552.346870364101,38352.580062988294,100642.37463816753
1794.5375375375377,36441.28175966723,15079.280012818905,10534.866859510974,38165.589892522905,100221.01852452001
1801.5435435435434,36255.2424055101,15050.922244715863,10517.490117188376,37980.593358182065,99804.24812559641
1808.5495495495495,36071.44905183156,15022.763450621263,10500.21563239221,37797.55870200386,99391.9868368489
1815.5555555555554,35889.86134498329,14994.801173018042,10483.042407907235,37616.4548348221,98984.15976073066
1822.5615615615616,35710.43988146341,14967.032999087392,10465.969460066332,37437.25131882096,98580.6936594381
1829.5675675675675,35533.14618044223,14939.45655962229,10448.995818514953,37259.91835063095,98181.51690921042
1836.5735735735734,35357.94265722503,14912.069527973968,10432.120525980506,37084.42674494632,97786.55945612583
1843.5795795795796,35184.79259761618,14884.869619030364,10415.342638046626,36910.74791864558,97395.75277333875
1850.5855855855855,35013.660133148514,14857.854588225237,10398.661222932165,36738.853875397144,97009.02981970305
1857.5915915915916,34844.510217145194,14831.022230576957,10382.075361274845,36568.717190733216,96626.32499973022
1864.5975975975975,34677.308601581375,14804.37037975578,10365.584145919369,36400.310997575005,96247.57412483153
1871.603603603604,34512.0218147146,14777.896907178716,10349.186681709974,36233.6089721935,95872.71437579679
1878.6096096096096,34348.61713945638,14751.599721130955,10332.882085287241,36068.585320591774,95501.68426646636
1885.6156156156155,34187.06193161064,14725.476749215904,10316.669484889127,35905.21393979263,95134.4221055083
1892.621621621622,34027.32628141983,14699.526005290065,10300.548020156051,35743.47175317516,94770.87206004112
1899.6276276276276,33869.37891136045,14673.745485491516,10284.516841939974,35583.33360383572,94410.97484262766
1906.633633633634,33713.1899206593,14648.133237295862,10268.5751121174,35424.77568860877,94054.67395868133
1913.6396396396399,33558.73006519474,14622.687341020861,10252.722003406117,35267.774671776,93701.91408139771
1920.6456456456453,33405.97073975621,14597.405909088948,10236.9566991857,35112.30767368511,93352.64102171597
1927.6516516516517,33254.88396087171,14572.287085310505,10221.278393321585,34958.35225969934,93006.80169920315
1934.6576576576574,33105.442350179954,14547.329044187261,10205.686289992747,34805.886429465216,92664.34411382518
1941.6636636636638,32957.61911832803,14522.529990234967,10190.179603522707,34654.88860648807,92325.21731857378
1948.6696696696697,32811.38804937615,14497.888157324976,10174.757558214042,34505.3376280059,91989.37139292108
1955.6756756756754,32666.72348568998,14473.401808043836,10159.419388186101,34357.21273515083,91656.75741707075
1962.6816816816818,32523.600313303796,14449.069233070393,10144.164337215921,34210.493563388976,91327.32744697909
1969.6876876876877,32381.99394773769,14424.888750569984,10128.991658582376,34065.160133230274,91001.03449012034
1976.6936936936938,32241.88032025162,14400.858705604838,10113.900614913247,33921.19284119792,90677.83248196762
1983.6996996996997,32103.235864522212,14376.97746956051,10098.890478035433,33778.57245105095,90357.67626316911
1990.7057057057057,31966.03750372599,14353.24343958755,10083.96052882797,33637.28008524991,90040.52155739142
1997.7117117117118,31830.262638015967,14329.655038058092,10069.110057077982,33497.2972166594,89726.32494981145
2004.7177177177177,31695.889132377044,14306.210712036805,10054.33836133937,33358.605660478606,89415.04386623183
2011.7237237237239,31562.895304847127,14282.90893276578,10039.644748794282,33221.18756639357,89106.63655280077
2018.7297297297298,31431.259915091534,14259.748195162885,10025.028535117199,33085.02541094316,88801.06205631478
2025.7357357357355,31300.962153318334,14236.727017333194,10010.489044341659,32950.10199009317,88498.28020508635
2032.7417417417416,31171.98162952313,14213.843940093077,9996.025608729507,32816.40041201093,88198.25159035664
2039.7477477477476,31044.298363051337,14191.097526506539,9981.637568642667,32683.904090034594,87900.93754823515
2046.753753753754,30917.892772468214,14168.48636143343,9967.3242724173,32552.59673583133,87606.30014215027
2053.75975975976,30792.74566572519,14146.009051089191,9953.08507624038,32422.462352737777,87314.30214579255
2060.765765765766,30668.838230613273,14123.664222615747,9938.919344028582,32293.48522927814,87024.90702653574
2067.771771771772,30546.15202549318,14101.45052366321,9924.82644730944,32165.64993285317,86738.07892931899
2074.777777777778,30424.669561371004,14079.366636805275,9910.805765104753,32038.942085839968,86453.784049121
2081.7837837837837,30304.371897481233,14057.411219058737,9896.856683816119,31913.345190571235,86171.98499092733
2088.7897897897897,30185.24227498349,14035.582992846617,9882.978597112648,31788.845439158016,85892.64930410078
2095.7957957957956,30067.263646957115,14013.880683871894,9869.170905820729,31665.428454548543,85615.74369119828
